"CVE_ID","CPE_URI"
"CVE-2024-3913","cpe:2.3:h:phoenixcontact:charx_sec-3150:-:*:*:*:*:*:*:*"
"CVE-2024-3913","cpe:2.3:o:phoenixcontact:charx_sec-3100_firmware:*:*:*:*:*:*:*:*"
"CVE-2024-3913","cpe:2.3:h:phoenixcontact:charx_sec-3100:-:*:*:*:*:*:*:*"
"CVE-2024-3913","cpe:2.3:o:phoenixcontact:charx_sec-3050_firmware:*:*:*:*:*:*:*:*"
"CVE-2024-3913","cpe:2.3:h:phoenixcontact:charx_sec-3050:-:*:*:*:*:*:*:*"
"CVE-2024-3913","cpe:2.3:o:phoenixcontact:charx_sec-3000_firmware:*:*:*:*:*:*:*:*"
"CVE-2024-3913","cpe:2.3:h:phoenixcontact:charx_sec-3000:-:*:*:*:*:*:*:*"
"CVE-2024-39130",NA
"CVE-2024-39132",NA
"CVE-2024-39133",NA
"CVE-2024-39134",NA
"CVE-2024-3914",NA
"CVE-2024-39143","cpe:2.3:a:coderberg:residencecms:2.10.1:*:*:*:*:*:*:*"
"CVE-2024-3915",NA
"CVE-2024-39150",NA
"CVE-2024-39152",NA
"CVE-2024-39153",NA
"CVE-2024-39154",NA
"CVE-2024-39155",NA
"CVE-2024-39156",NA
"CVE-2024-39157",NA
"CVE-2024-39158",NA
"CVE-2024-3916",NA
"CVE-2024-39165",NA
"CVE-2024-3917",NA
"CVE-2024-39171","cpe:2.3:a:phpvibe:phpvibe:*:*:*:*:*:*:*:*"
"CVE-2024-39173",NA
"CVE-2024-39174",NA
"CVE-2024-39178",NA
"CVE-2024-3918",NA
"CVE-2024-39181",NA
"CVE-2024-39182",NA
"CVE-2024-3919",NA
"CVE-2024-3920",NA
"CVE-2024-39202","cpe:2.3:o:dlink:dir-823x_ax3000_firmware:240126:*:*:*:*:*:*:*"
"CVE-2024-39202","cpe:2.3:h:dlink:dir-823x_ax3000:-:*:*:*:*:*:*:*"
"CVE-2024-39203","cpe:2.3:a:zblogcn:z-blogphp:*:*:*:*:*:*:*:*"
"CVE-2024-39206",NA
"CVE-2024-39207",NA
"CVE-2024-39208",NA
"CVE-2024-39209",NA
"CVE-2024-3921",NA
"CVE-2024-39210","cpe:2.3:a:best_house_rental_management_system_project:best_house_rental_management_system:*:*:*:*:*:*:*:*"
"CVE-2024-39211",NA
"CVE-2024-3922","cpe:2.3:a:dokan:dokan_pro_plugin:*:*:*:*:*:wordpress:*:*"
"CVE-2024-39220",NA
"CVE-2024-39223",NA
"CVE-2024-39225","cpe:2.3:o:gl-inet:mt6000_firmware:4.5.8:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mt6000:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:a1300_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:a1300:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:x300b_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:x300b:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:ax1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:ax1800:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:axt1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:axt1800:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:mt2500_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mt2500:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:mt3000_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mt3000:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:x3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:x3000:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:xe3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:xe3000:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:xe300_firmware:4.3.16:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:xe300:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:e750_firmware:4.3.12:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:e750:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:x750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:x750:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:sft1200_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:sft1200:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:ar300m_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:ar300m:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:ar300m16_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:ar300m16:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:ar750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:ar750:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:ar750s_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:ar750s:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:b1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:b1300:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:mt1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mt1300:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:mt300n-v2_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mt300n-v2:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:ap1300_firmware:3.217:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:ap1300:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:b2200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:b2200:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:mv1000_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mv1000:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:mv1000w_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:mv1000w:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:usb150_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:usb150:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:sf1200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:sf1200:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:n300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:n300:-:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:o:gl-inet:s1300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39225","cpe:2.3:h:gl-inet:s1300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mt6000_firmware:4.5.8:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mt6000:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:a1300_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:a1300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:x300b_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:x300b:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:ax1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:ax1800:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:axt1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:axt1800:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mt2500_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mt2500:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mt3000_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mt3000:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:x3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:x3000:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:xe3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:xe3000:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:xe300_firmware:4.3.16:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:xe300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:e750_firmware:4.3.12:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:e750:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:x750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:x750:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:sft1200_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:sft1200:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:ar300m_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:ar300m:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:ar300m16_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:ar300m16:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:ar750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:ar750:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:ar750s_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:ar750s:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:b1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:b1300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mt1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mt1300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mt300n-v2_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mt300n-v2:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:ap1300_firmware:3.217:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:ap1300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:b2200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:b2200:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mv1000_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mv1000:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:mv1000w_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:mv1000w:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:usb150_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:usb150:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:sf1200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:sf1200:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:n300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:n300:-:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:o:gl-inet:s1300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39226","cpe:2.3:h:gl-inet:s1300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mt6000_firmware:4.5.8:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mt6000:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:a1300_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:a1300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:x300b_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:x300b:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:ax1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:ax1800:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:axt1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:axt1800:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mt2500_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mt2500:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mt3000_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mt3000:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:x3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:x3000:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:xe3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:xe3000:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:xe300_firmware:4.3.16:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:xe300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:e750_firmware:4.3.12:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:e750:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:x750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:x750:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:sft1200_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:sft1200:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:ar300m_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:ar300m:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:ar300m16_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:ar300m16:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:ar750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:ar750:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:ar750s_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:ar750s:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:b1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:b1300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mt1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mt1300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mt300n-v2_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mt300n-v2:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:ap1300_firmware:3.217:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:ap1300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:b2200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:b2200:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mv1000_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mv1000:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:mv1000w_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:mv1000w:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:usb150_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:usb150:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:sf1200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:sf1200:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:n300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:n300:-:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:o:gl-inet:s1300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39227","cpe:2.3:h:gl-inet:s1300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mt6000_firmware:4.5.8:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mt6000:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:a1300_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:a1300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:x300b_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:x300b:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:ax1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:ax1800:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:axt1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:axt1800:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mt2500_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mt2500:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mt3000_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mt3000:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:x3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:x3000:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:xe3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:xe3000:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:xe300_firmware:4.3.16:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:xe300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:e750_firmware:4.3.12:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:e750:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:x750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:x750:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:sft1200_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:sft1200:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:ar300m_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:ar300m:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:ar300m16_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:ar300m16:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:ar750_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:ar750:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:ar750s_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:ar750s:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:b1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:b1300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mt1300_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mt1300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mt300n-v2_firmware:4.3.11:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mt300n-v2:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:ap1300_firmware:3.217:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:ap1300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:b2200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:b2200:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mv1000_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mv1000:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:mv1000w_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:mv1000w:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:usb150_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:usb150:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:sf1200_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:sf1200:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:n300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:n300:-:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:o:gl-inet:s1300_firmware:3.216:*:*:*:*:*:*:*"
"CVE-2024-39228","cpe:2.3:h:gl-inet:s1300:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:mt6000_firmware:4.5.8:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:mt6000:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:a1300_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:a1300:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:x300b_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:x300b:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:ax1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:ax1800:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:axt1800_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:axt1800:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:mt2500_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:mt2500:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:mt3000_firmware:4.5.16:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:mt3000:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:x3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:x3000:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:xe3000_firmware:4.4.8:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:h:gl-inet:xe3000:-:*:*:*:*:*:*:*"
"CVE-2024-39229","cpe:2.3:o:gl-inet:xe300_firmware:4.3.16:*:*:*:*:*:*:*"
